Date,Precipitation,Specific_Humidity,Surface Pressure,Surface_Temperature,Clearness_Index,Radiative_Flux,Radiation
1-5-2013,0.0,0.0029649999999999998,97.8,33.49,0.64,8.75,6.78
2-5-2013,0.0,0.00288,97.53,31.59,0.65,8.05,6.98
3-5-2013,0.0,0.003036,97.42,32.14,0.62,8.32,6.91
4-5-2013,0.0,0.003184,97.39,34.57,0.63,8.84,6.88
5-5-2013,0.0,0.004485,97.52,36.63,0.6,9.81,6.36
6-5-2013,0.0,0.004973,97.64,37.15,0.61,9.74,6.62
7-5-2013,0.0,0.004285,97.7,36.2,0.63,9.26,6.76
8-5-2013,0.0,0.004487,97.68,36.57,0.61,9.22,6.88
9-5-2013,0.0,0.005917,97.59,37.25,0.63,9.6,6.79
10-5-2013,0.0,0.006051,97.55,38.22,0.46,10.06,4.98
11-5-2013,0.07,0.006376,97.42,35.71,0.6,9.97,6.57
12-5-2013,0.69,0.008712000000000001,97.76,35.66,0.5,10.38,5.46
13-5-2013,0.09,0.008537000000000001,97.87,35.61,0.61,9.47,6.77
14-5-2013,0.0,0.007104000000000001,97.67,36.33,0.62,9.67,6.73
15-5-2013,0.0,0.006659,97.49,37.64,0.63,9.77,6.79
16-5-2013,0.06,0.005804999999999999,97.37,37.71,0.61,9.55,6.87
17-5-2013,0.0,0.004323,97.49,37.61,0.63,9.19,7.04
18-5-2013,0.0,0.0035210000000000003,97.45,38.1,0.63,8.88,7.16
19-5-2013,0.0,0.004438,97.47,38.45,0.63,9.52,6.96
20-5-2013,0.0,0.004675,97.48,39.9,0.64,9.52,7.01
21-5-2013,0.0,0.004493,97.44,39.64,0.63,9.56,7.0
22-5-2013,0.0,0.004485,97.41,39.27,0.63,9.33,7.08
23-5-2013,0.0,0.005404,97.25,40.02,0.64,9.73,7.01
24-5-2013,0.0,0.005893,97.19,40.78,0.6,10.16,6.9
25-5-2013,0.0,0.007572,97.33,40.6,0.62,10.17,6.86
26-5-2013,0.0,0.00747,97.43,39.99,0.61,10.13,6.79
27-5-2013,0.0,0.007821,97.45,39.38,0.54,10.38,6.04
28-5-2013,0.13,0.0048119999999999994,97.52,38.94,0.65,9.39,7.16
29-5-2013,0.0,0.0048119999999999994,97.53,38.81,0.6,9.61,6.81
30-5-2013,2.16,0.004,97.4,37.91,0.61,9.53,7.07
31-5-2013,0.31,0.004877,97.35,38.61,0.6,9.42,7.01
1-6-2013,0.0,0.007533,97.61,37.37,0.59,9.95,6.78
2-6-2013,0.0,0.010891,97.62,37.71,0.57,10.49,6.51
3-6-2013,0.0,0.010988,97.46,40.22,0.56,10.97,6.42
4-6-2013,0.21,0.010577,97.48,40.95,0.59,10.99,6.61
5-6-2013,0.0,0.00868,97.36,41.93,0.59,10.63,6.78
6-6-2013,1.95,0.01008,97.17,41.79,0.59,11.01,6.67
7-6-2013,7.23,0.013527,97.33,38.32,0.54,11.06,6.02
8-6-2013,1.49,0.011807999999999999,97.24,38.99,0.54,10.59,6.14
9-6-2013,0.33,0.012481,97.1,39.17,0.52,11.04,5.87
10-6-2013,2.65,0.014925999999999998,97.09,38.99,0.58,11.71,6.51
11-6-2013,4.71,0.016644,97.31,38.01,0.12,11.82,1.38
12-6-2013,0.74,0.017328,97.35,36.21,0.52,11.44,5.96
13-6-2013,11.65,0.017287,97.35,34.54,0.33,11.35,3.78
14-6-2013,4.41,0.01598,97.24,37.23,0.43,11.38,4.96
15-6-2013,22.78,0.018218,97.29,32.63,0.47,11.38,5.34
16-6-2013,45.07,0.019548,97.22,30.04,0.23,11.34,2.61
17-6-2013,30.79,0.019861,96.97,30.93,0.38,11.25,4.31
18-6-2013,1.81,0.017335,97.19,32.53,0.23,10.74,2.59
19-6-2013,2.26,0.013905,97.41,31.82,0.6,9.99,6.74
20-6-2013,0.58,0.013626,97.29,33.36,0.59,10.0,6.77
21-6-2013,0.0,0.014322,97.11,34.69,0.62,10.28,6.8
22-6-2013,0.76,0.01523,97.13,34.94,0.59,10.68,6.73
23-6-2013,1.24,0.016086000000000003,97.07,35.8,0.54,11.33,6.22
24-6-2013,4.67,0.015947,97.09,35.7,0.42,11.51,4.76
25-6-2013,17.97,0.01977,97.38,32.69,0.34,11.64,3.8
26-6-2013,2.17,0.020081,97.34,33.84,0.41,11.51,4.64
27-6-2013,1.53,0.018433,97.16,34.39,0.5,11.26,5.69
28-6-2013,7.25,0.018531,97.09,34.31,0.51,11.3,5.75
29-6-2013,3.91,0.018267,97.07,34.31,0.54,11.31,6.09
30-6-2013,0.03,0.016786000000000002,97.2,35.05,0.54,11.2,6.02
1-7-2013,1.25,0.015949,97.09,35.73,0.59,11.18,6.56
2-7-2013,2.57,0.017253,97.06,35.72,0.41,11.59,4.57
3-7-2013,1.16,0.017991,97.3,34.1,0.33,11.85,3.74
4-7-2013,0.18,0.019409,97.28,34.65,0.5,11.47,5.71
5-7-2013,1.39,0.018941,97.28,34.9,0.4,11.5,4.49
6-7-2013,7.01,0.019750999999999998,97.58,31.13,0.28,11.41,3.18
7-7-2013,15.38,0.020493,97.51,30.83,0.31,11.57,3.47
8-7-2013,9.18,0.020590999999999998,97.3,30.23,0.47,11.64,5.31
9-7-2013,32.47,0.020399,97.18,29.82,0.42,11.36,4.68
10-7-2013,17.12,0.020030000000000003,97.1,30.44,0.46,11.21,5.26
11-7-2013,0.66,0.018867,97.29,32.11,0.57,11.23,6.39
12-7-2013,10.43,0.020605000000000002,97.57,29.47,0.26,11.35,2.95
13-7-2013,3.67,0.020719,97.46,31.78,0.55,11.41,6.1
14-7-2013,3.67,0.020683,97.3,32.36,0.52,11.49,5.94
15-7-2013,5.82,0.02001,97.37,31.5,0.46,11.46,5.13
16-7-2013,22.94,0.020155000000000003,97.46,28.53,0.3,11.7,3.42
17-7-2013,12.14,0.02048,97.38,29.19,0.28,11.57,3.1
18-7-2013,8.11,0.020789,97.08,31.48,0.41,11.55,4.56
19-7-2013,2.18,0.020938,97.01,31.38,0.3,11.63,3.39
20-7-2013,75.94,0.021516,97.39,27.88,0.08,11.4,0.94
21-7-2013,9.93,0.02096,97.2,29.33,0.38,11.35,4.23
22-7-2013,5.01,0.021049000000000002,97.16,29.74,0.39,11.39,4.24
23-7-2013,0.55,0.021248,97.35,29.5,0.47,11.49,5.25
24-7-2013,11.25,0.021190999999999998,97.31,30.28,0.47,11.39,5.18
25-7-2013,9.87,0.021331,97.09,30.5,0.22,11.23,2.38
26-7-2013,4.12,0.02053,97.05,30.18,0.49,11.23,5.39
27-7-2013,7.02,0.020922,97.31,29.19,0.49,11.33,5.42
28-7-2013,4.97,0.021342,97.4,29.65,0.58,11.39,6.28
29-7-2013,16.64,0.021609,97.36,29.8,0.39,11.6,4.22
30-7-2013,5.03,0.022084,97.21,29.9,0.2,11.58,2.22
31-7-2013,8.48,0.021812,97.16,28.99,0.27,11.47,2.99
1-8-2013,5.77,0.021831,97.34,28.32,0.4,11.29,4.42
2-8-2013,0.22,0.020355,97.54,28.27,0.53,11.13,5.74
3-8-2013,2.87,0.020753999999999998,97.67,29.21,0.48,11.06,5.31
4-8-2013,4.29,0.020784,97.62,29.33,0.57,11.0,6.08
5-8-2013,14.51,0.021418,97.55,29.52,0.21,11.39,2.29
6-8-2013,18.82,0.020993,97.72,28.43,0.31,11.43,3.31
7-8-2013,7.07,0.020358,97.73,28.1,0.26,11.41,2.81
8-8-2013,12.24,0.020702,97.59,27.36,0.24,11.44,2.51
9-8-2013,11.41,0.020309,97.55,27.94,0.16,11.26,1.7
10-8-2013,5.04,0.021133000000000002,97.55,28.67,0.48,11.06,5.09
11-8-2013,1.66,0.021728,97.7,28.31,0.32,11.34,3.44
12-8-2013,1.7,0.021756,97.65,28.89,0.47,11.24,4.95
13-8-2013,2.26,0.02131,97.56,27.4,0.36,11.14,3.83
14-8-2013,9.43,0.020852000000000002,97.55,27.81,0.5,11.19,5.18
15-8-2013,16.32,0.020647,97.7,26.91,0.29,11.22,2.99
16-8-2013,38.81,0.020589,97.6,27.56,0.28,11.2,2.93
17-8-2013,36.18,0.020925,97.44,27.59,0.37,11.16,3.86
18-8-2013,6.38,0.020482,97.47,28.08,0.46,11.01,4.85
19-8-2013,8.74,0.020248,97.55,28.8,0.4,11.09,4.13
20-8-2013,43.68,0.020373,97.46,28.78,0.24,11.21,2.42
21-8-2013,15.07,0.020217,97.42,28.3,0.56,10.94,5.81
22-8-2013,1.99,0.019781,97.64,28.26,0.41,11.08,4.23
23-8-2013,0.61,0.019516,97.7,28.89,0.52,11.02,5.4
24-8-2013,0.17,0.020546000000000002,97.68,29.42,0.54,10.91,5.6
25-8-2013,7.26,0.021346,97.52,29.37,0.44,11.01,4.56
26-8-2013,1.56,0.02036,97.37,28.65,0.57,10.84,5.88
27-8-2013,6.71,0.019892,97.46,27.88,0.57,10.66,5.89
28-8-2013,1.94,0.018857,97.84,27.45,0.37,10.58,3.72
29-8-2013,21.43,0.018900999999999998,97.92,27.38,0.42,11.01,4.29
30-8-2013,8.34,0.019408,97.85,27.32,0.21,11.22,2.16
31-8-2013,1.6,0.018918,97.84,27.28,0.32,11.15,3.2
1-9-2013,1.35,0.018893,97.88,27.2,0.6,10.71,6.08
2-9-2013,0.46,0.017861000000000002,97.92,26.78,0.63,10.12,6.28
3-9-2013,0.54,0.017987,97.82,26.76,0.62,10.14,6.22
4-9-2013,1.64,0.01699,97.77,26.25,0.63,9.89,6.26
5-9-2013,0.09,0.016309,97.71,26.29,0.63,9.84,6.18
6-9-2013,0.0,0.01642,97.89,26.04,0.62,9.76,6.13
7-9-2013,0.02,0.015754,98.07,26.28,0.62,9.83,6.13
8-9-2013,2.34,0.016809,98.25,26.04,0.49,10.53,4.82
9-9-2013,1.75,0.017197999999999998,98.29,26.64,0.49,10.71,4.8
10-9-2013,1.04,0.016995,98.06,26.92,0.58,10.39,5.51
11-9-2013,1.46,0.016867,98.09,27.23,0.6,10.38,5.72
12-9-2013,0.96,0.017399,98.3,27.35,0.52,10.42,5.08
13-9-2013,0.08,0.01791,98.3,27.85,0.56,10.71,5.42
14-9-2013,0.55,0.017396000000000002,98.04,27.45,0.61,10.18,5.79
15-9-2013,0.43,0.016031,97.74,27.15,0.61,9.94,5.86
16-9-2013,0.13,0.015729,97.78,26.14,0.6,9.85,5.76
17-9-2013,0.0,0.014668,97.85,25.71,0.63,9.19,5.99
18-9-2013,0.0,0.014180000000000002,97.84,25.82,0.66,9.01,6.01
19-9-2013,0.0,0.014481,97.81,25.91,0.64,9.25,5.91
20-9-2013,6.44,0.017662999999999998,97.89,26.83,0.34,10.52,3.13
21-9-2013,27.56,0.018979,97.93,26.18,0.27,10.87,2.46
22-9-2013,2.89,0.019156,97.8,27.58,0.53,10.87,4.89
23-9-2013,0.02,0.019066,97.71,28.21,0.55,10.68,5.08
24-9-2013,0.58,0.019125,97.84,27.9,0.56,10.73,5.14
25-9-2013,27.9,0.019559,98.06,27.64,0.44,10.87,3.98
26-9-2013,3.35,0.018952,98.19,28.02,0.47,10.71,4.21
27-9-2013,0.7,0.018537,98.13,27.06,0.54,10.57,4.91
28-9-2013,0.26,0.018077,98.09,26.59,0.55,10.6,4.83
29-9-2013,18.27,0.017457,97.95,26.69,0.27,10.82,2.42
30-9-2013,3.85,0.017562,98.05,26.01,0.38,10.76,3.3
1-10-2013,0.43,0.018022,98.26,26.4,0.57,10.51,4.88
2-10-2013,0.55,0.018189,98.44,26.86,0.55,10.63,4.68
3-10-2013,14.55,0.017971,98.39,26.14,0.56,10.19,4.93
4-10-2013,1.45,0.016865,98.23,25.15,0.16,10.48,1.33
5-10-2013,0.04,0.01699,97.96,26.33,0.56,10.43,4.68
6-10-2013,0.28,0.017346,98.13,26.65,0.55,10.32,4.59
7-10-2013,0.43,0.017582,98.42,26.62,0.53,10.19,4.43
8-10-2013,0.0,0.017504,98.55,26.84,0.56,10.34,4.55
9-10-2013,0.0,0.017228,98.58,26.73,0.58,9.85,4.75
10-10-2013,13.85,0.017179,98.61,26.28,0.61,9.83,4.93
11-10-2013,23.77,0.016752,98.59,24.28,0.2,10.37,1.68
12-10-2013,0.56,0.015574000000000001,98.38,24.16,0.45,10.38,3.67
13-10-2013,0.58,0.015562000000000001,98.33,24.91,0.55,10.06,4.43
14-10-2013,0.0,0.015518,98.23,24.75,0.55,9.71,4.46
15-10-2013,0.0,0.013516,98.37,23.87,0.6,8.95,4.83
16-10-2013,0.0,0.012969999999999999,98.42,23.76,0.62,8.74,4.85
17-10-2013,0.07,0.013402,98.5,23.93,0.6,9.01,4.78
18-10-2013,0.0,0.013209,98.55,23.77,0.61,8.94,4.65
19-10-2013,0.0,0.010589,98.6,22.86,0.63,8.29,4.79
20-10-2013,0.01,0.009319,98.56,21.62,0.63,8.22,4.8
21-10-2013,0.14,0.008775,98.43,21.21,0.63,7.99,4.77
22-10-2013,0.0,0.009115999999999999,98.63,20.37,0.61,8.31,4.61
23-10-2013,0.0,0.010033,98.87,19.83,0.6,8.05,4.63
24-10-2013,0.0,0.010920000000000001,98.82,21.06,0.6,8.05,4.63
25-10-2013,0.0,0.010773,98.63,20.9,0.62,8.43,4.5
27-10-2013,0.0,0.009747,98.55,19.61,0.58,8.16,4.19
28-10-2013,0.0,0.008889,98.44,18.88,0.62,7.81,4.45
29-10-2013,0.0,0.007337000000000001,98.56,18.58,0.61,8.19,4.26
30-10-2013,0.0,0.008616,98.71,20.48,0.6,8.12,4.32
31-10-2013,0.12,0.009785,98.78,21.06,0.58,8.83,4.21
1-11-2013,0.14,0.01124,98.83,21.52,0.53,9.06,3.75
2-11-2013,0.06,0.009295999999999999,98.84,19.27,0.58,8.28,4.07
3-11-2013,0.0,0.006528,98.98,17.2,0.62,7.28,4.34
4-11-2013,0.0,0.006171,99.18,16.36,0.61,7.38,4.18
5-11-2013,0.0,0.006561,99.15,16.96,0.46,8.56,3.18
6-11-2013,0.06,0.007831999999999999,99.05,17.42,0.5,8.07,3.46
7-11-2013,0.89,0.008607,99.0,15.87,0.35,8.45,2.36
8-11-2013,0.12,0.009104000000000001,98.96,17.04,0.43,8.14,2.88
9-11-2013,0.95,0.008144,99.09,16.77,0.59,7.69,3.92
10-11-2013,0.0,0.0076549999999999995,99.09,16.6,0.61,7.31,3.99
11-11-2013,0.0,0.006586,98.79,15.67,0.59,7.26,3.96
12-11-2013,0.0,0.005863,98.78,15.23,0.6,7.01,3.93
13-11-2013,0.0,0.005992,98.85,15.0,0.6,6.83,3.99
14-11-2013,0.0,0.005475,98.92,14.05,0.61,6.73,3.95
15-11-2013,0.0,0.005279,99.05,14.53,0.62,6.85,3.92
16-11-2013,0.0,0.005339,99.18,14.91,0.59,6.93,3.85
17-11-2013,0.0,0.005345,99.17,14.54,0.6,6.83,3.88
18-11-2013,0.0,0.0054329999999999995,99.11,14.63,0.62,6.77,3.87
19-11-2013,0.0,0.005558,98.94,14.65,0.62,6.76,3.83
20-11-2013,0.0,0.0056,98.7,15.43,0.61,6.95,3.78
21-11-2013,0.0,0.006067,98.69,15.13,0.57,7.16,3.63
22-11-2013,0.0,0.006004,98.96,14.89,0.6,7.17,3.64
23-11-2013,0.0,0.006213000000000001,98.9,15.09,0.58,7.31,3.6
24-11-2013,0.0,0.0063490000000000005,98.89,15.41,0.57,7.61,3.48
25-11-2013,0.0,0.006528,98.72,16.88,0.57,7.63,3.52
26-11-2013,0.0,0.006737000000000001,98.57,17.37,0.58,7.44,3.55
27-11-2013,0.0,0.00658,98.82,17.13,0.59,7.46,3.53
28-11-2013,0.0,0.006136,99.11,16.64,0.59,7.29,3.51
29-11-2013,0.0,0.0061189999999999994,99.09,16.26,0.58,7.1,3.53
30-11-2013,0.0,0.005614,98.93,15.72,0.59,6.83,3.57
1-12-2013,0.0,0.005484,98.99,15.41,0.62,6.97,3.63
2-12-2013,0.0,0.005743,98.98,15.38,0.62,7.04,3.58
3-12-2013,0.0,0.005776,99.05,15.24,0.59,7.16,3.51
4-12-2013,0.0,0.005686999999999999,99.1,14.83,0.61,7.02,3.53
5-12-2013,0.0,0.005067,98.93,14.2,0.62,6.93,3.57
6-12-2013,0.0,0.004607,98.77,13.78,0.6,7.04,3.51
7-12-2013,0.0,0.004658,98.83,13.86,0.58,7.18,3.43
8-12-2013,0.0,0.004946,98.82,13.85,0.59,7.05,3.48
9-12-2013,0.0,0.005235,98.72,13.88,0.57,7.21,3.4
10-12-2013,0.0,0.005196,98.75,13.77,0.59,6.98,3.46
11-12-2013,0.0,0.005152,98.81,14.33,0.6,7.09,3.44
12-12-2013,0.0,0.005577,98.71,15.65,0.6,7.18,3.42
13-12-2013,0.0,0.005384000000000001,98.58,14.88,0.61,6.77,3.49
14-12-2013,0.0,0.005333,98.65,13.63,0.6,6.86,3.46
15-12-2013,0.0,0.005874,98.9,12.7,0.58,7.28,3.31
16-12-2013,0.0,0.005907,98.97,12.8,0.56,7.8,3.14
17-12-2013,0.0,0.005471,98.84,12.62,0.51,8.04,2.93
18-12-2013,0.0,0.005034,98.72,13.0,0.52,8.23,2.94
19-12-2013,0.0,0.006077,98.74,12.72,0.54,7.82,3.1
20-12-2013,0.38,0.005011,98.98,12.31,0.48,8.61,2.74
21-12-2013,0.03,0.0062380000000000005,99.05,12.8,0.29,8.81,1.66
22-12-2013,0.46,0.0073939999999999995,99.2,13.57,0.38,8.46,2.13
23-12-2013,0.0,0.005772,99.37,12.37,0.5,7.78,2.84
24-12-2013,0.0,0.003488,99.51,10.75,0.59,6.71,3.34
25-12-2013,0.0,0.003221,99.4,10.79,0.59,6.49,3.45
26-12-2013,0.0,0.002784,99.3,10.52,0.61,6.37,3.48
27-12-2013,0.09,0.00345,99.2,11.15,0.24,7.52,1.35
28-12-2013,0.0,0.0030440000000000003,99.21,9.48,0.61,6.34,3.47
29-12-2013,0.0,0.002541,99.19,7.95,0.62,5.73,3.61
30-12-2013,2.99,0.003522,99.18,9.47,0.55,7.17,3.19
31-12-2013,2.46,0.007015,99.37,11.16,0.29,8.69,1.68
1-1-2014,0.0,0.005939,99.45,11.04,0.52,7.58,3.03
2-1-2014,0.0,0.0030559999999999997,99.37,9.28,0.64,6.07,3.65
3-1-2014,0.0,0.002694,99.18,9.01,0.63,6.32,3.66
4-1-2014,0.01,0.003991,99.01,11.3,0.49,7.82,2.89
5-1-2014,0.0,0.005783,98.83,12.69,0.48,7.93,2.87
6-1-2014,0.0,0.002672,99.02,9.88,0.55,7.16,3.21
7-1-2014,0.0,0.0026780000000000003,99.12,10.41,0.61,6.46,3.58
8-1-2014,0.0,0.002705,99.14,10.17,0.55,7.25,3.22
9-1-2014,0.0,0.0034130000000000002,99.06,11.52,0.51,7.64,3.06
10-1-2014,0.01,0.004111999999999999,99.01,10.85,0.51,7.42,2.99
11-1-2014,1.12,0.004265,99.23,10.34,0.6,6.76,3.57
12-1-2014,0.04,0.003749,99.43,11.2,0.59,6.86,3.53
13-1-2014,0.0,0.003474,99.33,11.73,0.54,7.24,3.33
14-1-2014,0.0,0.004692,99.13,12.89,0.49,7.96,3.03
15-1-2014,0.0,0.004604,99.26,12.06,0.32,8.48,1.96
16-1-2014,0.0,0.00455,99.3,12.01,0.39,8.06,2.37
17-1-2014,0.75,0.00603,99.14,12.4,0.15,8.39,0.91
18-1-2014,12.38,0.007753,99.28,12.3,0.34,8.21,2.11
19-1-2014,0.02,0.0069819999999999995,99.7,12.93,0.53,7.54,3.29
20-1-2014,0.02,0.005848,99.5,13.59,0.47,7.85,2.99
21-1-2014,7.2,0.007351000000000001,99.47,12.87,0.07,8.48,0.41
22-1-2014,6.05,0.00899,99.31,13.79,0.11,8.7,0.69
23-1-2014,0.33,0.008338,99.42,15.09,0.46,8.26,2.93
24-1-2014,0.0,0.006214,99.28,13.24,0.5,7.62,3.23
25-1-2014,0.0,0.005346,99.3,12.47,0.28,8.36,1.83
26-1-2014,0.0,0.004838,99.27,13.65,0.59,7.29,3.87
27-1-2014,0.0,0.0047350000000000005,99.29,13.51,0.63,6.65,4.14
28-1-2014,0.0,0.00503,99.08,14.04,0.64,6.88,4.18
29-1-2014,0.0,0.005253,99.2,15.11,0.45,8.24,2.94
30-1-2014,0.0,0.004756,99.31,13.35,0.39,8.79,2.62
31-1-2014,0.0,0.004564,99.32,13.51,0.48,8.47,3.22
1-2-2014,0.0,0.004978,99.35,13.81,0.5,7.84,3.41
2-2-2014,0.0,0.004536999999999999,99.14,14.34,0.54,7.63,3.69
3-2-2014,0.0,0.005151,98.76,15.64,0.55,8.01,3.79
4-2-2014,0.05,0.005528,98.56,15.89,0.57,7.83,3.84
5-2-2014,0.07,0.005965,98.56,16.54,0.47,7.99,3.24
6-2-2014,0.24,0.00663,98.58,17.14,0.56,8.11,3.87
7-2-2014,1.5,0.007809,98.4,17.69,0.61,8.08,4.25
8-2-2014,1.41,0.005101,98.5,14.77,0.45,7.99,3.13
9-2-2014,0.0,0.003246,98.54,11.87,0.66,6.27,4.71
10-2-2014,0.0,0.002876,98.59,10.21,0.36,7.04,2.63
11-2-2014,0.0,0.0029170000000000003,98.73,11.52,0.66,6.39,4.7
12-2-2014,0.01,0.003043,98.72,11.19,0.67,6.11,4.89
13-2-2014,6.47,0.004361,98.76,13.29,0.62,7.39,4.42
14-2-2014,21.33,0.008579,98.57,13.1,0.16,8.76,1.15
15-2-2014,1.18,0.006558,98.56,13.42,0.39,8.21,2.9
16-2-2014,0.0,0.004777,98.91,12.25,0.61,6.98,4.66
17-2-2014,0.01,0.004057,99.16,12.53,0.68,6.41,5.04
18-2-2014,0.0,0.0035810000000000004,99.09,12.31,0.69,6.37,5.1
19-2-2014,0.0,0.003589,99.05,12.64,0.51,7.01,3.88
20-2-2014,0.0,0.003894,98.83,14.3,0.65,6.95,4.99
21-2-2014,0.0,0.0054399999999999995,98.84,15.63,0.63,7.54,4.81
22-2-2014,2.44,0.007768000000000001,99.08,16.2,0.44,8.76,3.52
23-2-2014,0.01,0.006379999999999999,99.32,15.54,0.6,7.47,4.77
24-2-2014,0.0,0.004378,99.29,15.39,0.66,7.06,5.28
25-2-2014,0.0,0.00445,99.17,16.05,0.59,7.68,4.75
26-2-2014,1.72,0.006619,98.89,16.09,0.56,8.27,4.56
27-2-2014,5.28,0.009351,98.77,17.68,0.57,8.57,4.52
28-2-2014,10.72,0.009704,98.72,16.94,0.25,8.48,2.0
1-3-2014,2.57,0.007525,98.89,15.78,0.25,8.66,2.08
2-3-2014,0.01,0.0054600000000000004,99.09,14.82,0.57,7.45,4.8
3-3-2014,0.02,0.005263,99.08,16.39,0.64,7.15,5.35
4-3-2014,0.0,0.005452,99.06,17.2,0.62,7.72,5.23
5-3-2014,0.45,0.00591,99.04,17.63,0.64,8.09,5.26
6-3-2014,2.08,0.006156,99.05,17.44,0.64,7.37,5.38
7-3-2014,0.0,0.004946,99.08,17.08,0.68,6.97,5.66
8-3-2014,0.0,0.005833,99.15,18.25,0.64,7.53,5.54
9-3-2014,0.0,0.006412,98.95,19.46,0.64,7.9,5.55
10-3-2014,2.56,0.00725,98.83,19.79,0.31,9.03,2.7
11-3-2014,0.94,0.008171,98.78,20.92,0.53,8.69,4.66
12-3-2014,7.34,0.008855,99.05,20.57,0.63,8.0,5.57
13-3-2014,0.0,0.005183,99.05,17.45,0.66,7.2,5.81
14-3-2014,0.0,0.004724,98.92,18.54,0.66,7.19,5.94
15-3-2014,0.0,0.005027,99.04,20.08,0.66,7.53,5.9
16-3-2014,0.0,0.006085,99.01,22.03,0.64,8.13,5.8
17-3-2014,1.5,0.006422,98.74,23.03,0.63,8.53,5.83
18-3-2014,0.76,0.0074730000000000005,98.75,21.56,0.62,8.18,5.85
19-3-2014,0.01,0.005688,98.76,20.97,0.68,7.32,6.12
20-3-2014,0.0,0.004797999999999999,98.54,20.99,0.6,7.78,5.46
21-3-2014,0.01,0.005252000000000001,98.27,22.97,0.59,8.42,5.46
22-3-2014,0.03,0.0055780000000000005,98.19,23.7,0.63,8.28,5.98
23-3-2014,1.26,0.006668,98.51,22.36,0.27,9.17,2.59
24-3-2014,1.4,0.008246,98.66,23.09,0.59,9.09,5.67
25-3-2014,0.67,0.008084000000000001,98.56,25.5,0.64,8.82,6.06
26-3-2014,0.53,0.008295,98.52,25.53,0.41,9.34,3.91
27-3-2014,1.2,0.007888,98.64,24.57,0.37,9.39,3.55
28-3-2014,1.13,0.007836,98.6,25.0,0.57,9.38,5.59
29-3-2014,0.25,0.008006000000000001,98.59,26.01,0.61,9.07,5.89
30-3-2014,0.0,0.00576,98.48,24.25,0.61,8.09,5.86
31-3-2014,0.0,0.005013,98.29,24.44,0.65,7.91,6.42
1-4-2014,0.0,0.00499,98.15,24.59,0.65,7.83,6.38
2-4-2014,0.74,0.006812,98.02,26.91,0.65,8.73,6.23
3-4-2014,0.1,0.007199,98.47,25.36,0.66,8.04,6.4
4-4-2014,0.0,0.006670999999999999,98.47,25.84,0.62,8.71,6.18
5-4-2014,0.0,0.007666,98.39,27.84,0.65,8.89,6.34
6-4-2014,0.12,0.007987000000000001,98.26,29.66,0.61,9.39,6.11
7-4-2014,0.87,0.008414,98.32,29.24,0.61,9.15,6.28
8-4-2014,0.03,0.006362,98.46,26.2,0.66,7.82,6.66
9-4-2014,0.0,0.005096,98.51,25.49,0.64,7.64,6.7
10-4-2014,0.0,0.004631000000000001,98.53,25.19,0.67,7.68,6.75
11-4-2014,0.0,0.004557,98.34,26.76,0.67,8.04,6.73
12-4-2014,0.0,0.005202,98.24,26.57,0.67,8.54,6.63
13-4-2014,0.55,0.005795000000000001,98.4,26.52,0.54,9.55,5.47
14-4-2014,0.05,0.007223,98.57,28.24,0.58,9.45,5.97
15-4-2014,0.07,0.007162000000000001,98.47,28.85,0.6,9.09,6.24
16-4-2014,1.48,0.007106,98.28,29.25,0.48,9.14,5.02
17-4-2014,4.4,0.007815,98.14,28.65,0.54,9.38,5.49
18-4-2014,2.23,0.009238,98.56,24.12,0.61,9.62,6.22
19-4-2014,1.18,0.008912999999999999,98.59,27.9,0.54,8.86,5.73
20-4-2014,0.41,0.007415000000000001,98.56,28.05,0.64,8.54,6.76
21-4-2014,0.0,0.006324000000000001,98.5,28.55,0.65,8.62,6.79
22-4-2014,0.0,0.007114,98.67,30.07,0.64,8.96,6.79
23-4-2014,0.01,0.008071,98.43,30.32,0.63,9.08,6.58
24-4-2014,0.0,0.007359,98.13,31.31,0.66,8.98,6.85
25-4-2014,0.0,0.007556,98.1,32.7,0.64,9.23,6.81
26-4-2014,0.0,0.007506999999999999,98.1,32.99,0.54,9.59,5.74
27-4-2014,0.05,0.005749,98.24,32.5,0.68,8.51,7.09
28-4-2014,0.0,0.004822,98.11,32.72,0.69,8.46,7.21
29-4-2014,0.0,0.004967,97.96,34.12,0.66,8.69,7.19
30-4-2014,0.0,0.004548,97.92,35.29,0.64,9.26,7.05
1-5-2014,0.0,0.004908,97.74,36.45,0.61,9.57,6.4
2-5-2014,0.09,0.0055850000000000006,97.66,37.32,0.58,10.19,6.27
3-5-2014,0.55,0.006476999999999999,97.85,36.54,0.56,10.19,6.09
4-5-2014,0.02,0.006518,97.78,36.69,0.61,9.95,6.54
5-5-2014,7.91,0.009666,98.0,35.26,0.5,10.65,5.36
6-5-2014,0.81,0.010661,98.22,33.6,0.49,10.78,5.34
7-5-2014,0.44,0.01015,97.98,34.59,0.59,9.92,6.47
8-5-2014,0.0,0.007851,97.75,35.82,0.6,9.74,6.72
9-5-2014,3.38,0.0072569999999999996,97.6,33.26,0.63,9.17,6.87
10-5-2014,0.02,0.007215999999999999,97.5,34.98,0.61,9.51,6.85
11-5-2014,0.56,0.007956,97.83,34.51,0.6,10.02,6.55
12-5-2014,9.1,0.009668000000000001,97.99,31.86,0.49,10.08,5.29
13-5-2014,1.91,0.01178,98.21,28.87,0.53,9.68,5.72
